order_id,beer_id,amount
43442,1817,2
43443,439,2
43444,1547,2
43444,1843,2
43444,1055,64
43444,1523,2
43444,1802,2
43445,1972,2
43446,881,2
43447,886,2
43448,1522,2
43448,486,2
43449,613,2
43450,1541,8
43451,1422,8
43452,1929,2
43453,1241,2
43454,397,2
43455,121,2
43455,1669,2
43455,270,2
43456,1670,32
43457,1663,8
43457,654,16
43457,574,64
43457,345,2
43458,1598,8
43458,563,2
43458,1982,2
43458,326,4
43459,784,4
43460,367,2
43461,562,4
43461,1458,256
43461,1546,4
43461,1464,2
43461,428,32
43462,1108,128
43462,1013,2
43463,1844,4
43464,1728,2
43464,732,16
43464,1622,2
43465,254,2
43466,253,2
43467,1967,2
43468,1045,2
43469,1558,128
43470,1876,4
43470,627,32
43470,509,2
43470,1113,2
43470,983,8
43471,481,2
43472,1632,2
43473,934,4
43474,423,2
43475,1581,8
43476,1534,32
43477,877,32
43478,742,2
43479,1251,2
43480,412,32
43480,727,2
43480,1950,2
43481,955,2
43481,1118,2
43481,1679,2
43481,1276,2
43482,1643,2
43483,1191,2
43484,220,32
43485,1079,8
43486,1235,2
43486,1936,4
43487,1066,2
43487,1827,16
43487,79,2
43487,1510,2
43487,1999,2
43488,745,2
43489,45,4
43490,191,2
43490,776,2
43491,562,2
43492,1778,2
43493,522,2
43494,1684,2
43495,1410,2
43496,459,2
43496,843,2
43496,507,128
43496,355,2
43496,932,2
43497,605,2
43497,229,2
43497,561,2
43497,241,2
43498,1957,8
43499,724,2
43500,978,8
43501,300,16
43502,1524,2
43503,1523,64
43504,333,2
43505,807,2
43506,1321,4
43507,138,2
43508,1922,2
43508,959,2
43508,1136,2
43509,237,2
43510,1157,8
43511,441,2
43512,1662,2
43513,1139,2
43514,45,2
43515,1799,2
43516,1576,8
43517,1415,32
43518,1028,2
43518,1876,2
43518,1018,2
43519,254,2
43520,1856,2
43521,1675,2
43522,1555,2
43523,352,2
43523,1158,8
43523,1923,2
43523,1447,2
43524,884,2
43525,607,2
43526,1992,2
43527,214,4
43527,417,2
43527,86,2
43528,1888,8
43529,1134,2
43530,1615,32
43531,890,2
43531,1602,2
43531,672,2
43531,825,8
43531,807,2
43532,313,2
43532,45,2
43532,578,2
43533,484,128
43534,1673,2
43534,1855,2
43534,1046,2
43534,1539,2
43534,900,8
43535,1275,2
43535,241,2
43536,1085,2
43536,1526,2
43537,817,2
43537,600,2
43538,695,2
43539,1682,2
43540,1727,2
43541,1577,2
43542,1274,4
43543,1607,2
43544,1246,16
43545,227,2
43546,1982,2
43546,1732,2
43546,1938,4
43546,1361,64
43546,1695,2
43547,550,2
43548,153,2
43548,795,2
43548,106,64
43548,1554,2
43549,123,128
43550,1399,2
43551,1534,2
43552,1354,4
43553,976,8
43553,616,2
43553,1969,2
43553,377,16
43554,863,2
43555,93,2
43556,119,2
43557,1765,2
43557,1641,2
43558,146,8
43558,1806,2
43558,756,2
43558,1960,2
43559,1457,2
43559,1363,2
43559,386,2
43559,442,8
43559,628,4
43560,1881,2
43561,759,128
43562,1191,2
43563,814,2
43564,1238,2
43564,1211,2
43564,386,2
43565,1631,2
43566,43,2
43567,545,2
43568,93,128
43569,458,2
43570,744,2
43570,759,4
43570,516,2
43570,321,2
43571,888,2
43572,1921,2
43572,1591,2
43572,431,2
43572,1784,4
43573,202,64
43574,673,2
43575,554,2
43576,1766,2
43577,1612,2
43578,1987,4
43579,1184,2
43579,525,256
43579,647,2
43580,255,2
43581,980,16
43582,1796,2
43583,1244,2
43583,462,2
43584,1978,2
43585,997,2
43585,1816,2
43585,4,2
43585,1157,4
43586,611,2
43587,960,256
43588,556,16
43589,1783,2
43590,835,64
43591,1357,4
43592,1848,4
43593,1875,2
43594,100,64
43595,1985,2
43596,1796,2
43596,1516,2
43596,448,2
43596,1833,16
43597,796,2
43598,1892,32
43599,472,256
43600,1761,2
43601,704,2
43602,160,2
43603,1065,2
43603,1577,2
43603,1067,2
43603,1931,2
43603,1613,2
43604,1523,2
43604,1771,2
43605,1970,2
43606,3,2
43606,117,2
43606,1440,2
43607,798,2
43608,461,2
43608,1087,2
43608,967,16
43609,1407,2
43610,820,256
43611,281,2
43612,79,64
43613,1879,2
43614,1780,32
43615,1051,2
43616,1697,2
43617,1833,2
43618,46,2
43618,1194,4
43618,507,4
43618,16,2
43618,514,2
43619,1819,2
43619,1958,64
43620,468,4
43621,1895,2
43622,1239,256
43623,544,4
43623,1894,2
43624,1723,4
43625,1627,2
43626,69,4
43626,1930,2
43627,438,2
43628,1490,2
43629,1371,2
43629,1820,4
43629,940,4
43630,194,2
43631,461,64
43632,1948,16
43633,1203,2
43634,210,4
43634,1172,2
43634,1472,2
43634,913,128
43634,595,2
43635,58,2
43636,195,4
43637,1261,2
43638,1472,2
43639,1175,32
43640,48,8
43640,601,2
43640,526,4
43640,1076,16
43641,376,2
43642,1091,2
43643,1248,2
43644,1775,2
43645,1837,4
43646,816,4
43647,1825,2
43648,1612,2
43649,1069,2
43650,294,16
43650,150,2
43650,1376,2
43651,1223,16
43651,1312,8
43651,201,32
43651,1551,8
43652,1491,4
43653,1478,2
43654,169,4
43654,478,2
43655,1222,2
43655,1346,2
43655,1385,2
43655,1275,16
43655,918,2
43656,1898,2
43657,1624,2
43657,1430,4
43658,1097,2
43659,467,4
43660,1202,8
43661,1084,2
43661,1260,2
43662,425,16
43663,589,2
43664,87,2
43665,408,2
43665,560,8
43665,475,2
43665,1514,2
43665,327,32
43666,1408,64
43667,1290,2
43668,1110,2
43669,1237,4
43670,549,16
43671,1803,2
43672,1789,16
43673,1669,2
43673,1110,2
43673,433,4
43673,1603,2
43674,1648,4
43674,683,2
43674,1340,4
43675,626,2
43676,1079,2
43677,1857,64
43677,1594,2
43677,606,2
43678,990,2
43679,761,2
43680,1563,2
43681,1592,2
43682,1004,2
43683,1771,16
43684,1829,2
43685,286,128
43686,704,2
43687,886,8
43687,696,2
43687,1756,2
43687,552,2
43688,1548,16
43689,852,2
43690,260,2
43690,862,2
43691,356,4
43692,1142,2
43693,1839,16
43693,302,2
43693,1552,2
43693,399,2
43694,1203,2
43694,1355,2
43694,864,2
43694,1056,2
43694,922,8
43695,1711,4
43696,914,2
43696,1331,2
43696,1234,2
43696,42,2
43696,75,2
43697,228,64
43698,1264,8
43698,786,32
43698,402,2
43698,452,8
43699,66,8
43700,1270,2
43701,931,2
43701,278,2
43701,898,2
43701,1838,4
43702,1585,8
43703,94,2
43704,1503,8
43705,429,2
43706,649,2
43706,1732,32
43707,311,2
43708,573,2
43709,753,32
43710,47,256
43711,1631,2
43712,1039,2
43713,718,4
43714,488,2
43714,128,2
43714,779,2
43714,1075,2
43714,427,2
43715,988,16
43716,548,2
43717,437,2
43718,1349,2
43719,1143,2
43720,784,16
43721,709,128
43722,1250,2
43723,394,4
43724,1251,4
43724,1191,8
43725,205,2
43726,796,2
43726,316,2
43726,1248,64
43727,1021,2
43728,1441,4
43729,671,2
43730,1447,2
43730,1333,2
43730,1849,4
43731,708,8
43732,956,2
43733,1097,8
43734,1859,4
43735,391,2
43736,935,32
43736,269,2
43736,1405,64
43736,650,128
43736,1970,16
43737,412,2
43738,395,2
43738,1257,2
43738,917,2
43739,143,2
43740,34,2
43740,1528,8
43740,1865,2
43740,220,32
43741,1076,4
43742,1301,2
43743,681,2
43744,236,2
43744,1274,8
43744,1928,2
43745,64,2
43745,1046,8
43745,923,2
43746,1933,4
43747,1053,2
43748,1769,4
43749,1777,4
43750,1322,8
43751,1587,2
43752,1027,2
43753,1889,2
43754,1767,8
43754,1626,2
43754,72,2
43755,893,8
43755,1243,2
43755,1300,4
43755,1609,2
43755,948,2
43756,709,8
43757,978,8
43758,201,2
43759,1030,2
43759,1738,2
43759,124,8
43760,599,8
43761,1891,2
43762,1182,2
43763,922,2
43763,1633,2
43764,1740,2
43765,1422,2
43766,233,8
43767,1164,2
43768,273,2
43769,1170,128
43770,844,2
43771,1600,64
43772,435,2
43773,1820,2
43773,207,2
43773,6,2
43773,1215,2
43773,1219,2
43774,1661,16
43775,606,2
43775,371,2
43775,628,64
43776,1380,8
43776,102,2
43777,943,4
43778,631,2
43779,1508,2
43780,833,2
43781,209,2
43781,853,2
43781,13,2
43782,800,2
43783,890,2
43784,66,256
43785,222,2
43786,1158,2
43787,914,2
43788,601,8
43789,136,2
43790,884,2
43791,461,2
43791,1581,2
43791,462,2
43791,1747,2
43792,913,256
43793,839,16
43794,1875,2
43795,669,2
43796,1506,2
43796,1903,32
43796,16,2
43797,1359,2
43798,1217,2
43799,251,2
43799,1127,8
43799,977,2
43799,348,2
43800,383,2
43801,159,2
43802,409,2
43803,1145,4
43803,1605,32
43803,1264,4
43803,985,2
43804,696,256
43805,1522,2
43806,1819,2
43807,691,4
43807,1964,2
43807,1761,2
43807,1513,2
43808,708,4
43808,1677,2
43808,1354,2
43809,846,2
43810,1397,2
43811,501,2
43811,774,2
43811,1714,4
43811,1407,4
43812,1525,2
43812,1187,2
43813,620,16
43814,317,2
43815,562,2
43816,1578,2
43817,329,2
43818,1230,16
43819,538,2
43820,1794,2
43821,379,128
43822,100,2
43823,921,2
43823,1745,2
43823,404,2
43824,1188,16
43825,1916,2
43826,697,64
43826,104,2
43827,266,2
43827,565,2
43827,1093,2
43827,299,64
43828,1068,2
43829,1399,2
43830,1422,2
43830,1432,64
43830,93,2
43831,1882,2
43832,1427,32
43833,1381,2
43834,1149,2
43835,31,2
43836,1014,2
43836,1563,2
43837,248,2
43838,821,2
43839,36,8
43840,577,2
43841,1890,2
43842,213,4
43842,1746,2
43842,1521,2
43843,1401,2
43844,452,2
43845,377,2
43846,1776,2
43847,974,2
43848,1374,2
43849,1255,2
43850,547,16
43851,1004,2
43852,175,2
43852,1990,2
43853,638,128
43854,1719,2
43855,1834,2
43856,1313,2
43857,1777,32
43858,109,2
43859,832,16
43860,946,2
43860,536,2
43860,849,2
43861,256,2
43862,377,64
43863,442,2
43864,1906,64
43865,133,2
43866,1160,2
43867,650,2
43868,813,2
43869,1456,4
43869,447,2
43869,919,16
43869,1469,2
43869,1921,256
43870,208,2
43870,166,2
43871,846,2
43872,1300,2
43873,501,8
43874,501,128
43875,1725,2
43875,1816,2
43875,953,64
43875,52,16
43875,853,2
43876,1256,16
43876,1788,8
43876,1216,2
43876,833,2
43876,1396,8
43877,1963,16
43878,1069,2
43879,329,2
43879,1017,2
43880,123,2
43880,775,2
43880,1231,2
43881,1970,2
43881,1720,256
43882,315,2
43883,892,64
43884,1471,2
43885,1095,2
43886,1102,2
43886,423,2
43886,857,4
43886,1278,2
43886,242,2
43887,623,2
43888,84,2
43888,185,2
43889,629,4
43890,950,2
43891,675,2
43891,312,16
43892,1157,2
43893,1952,2
43894,707,8
43895,1879,4
43896,179,2
43896,1114,2
43897,962,2
43898,1058,2
43899,257,2
43900,510,2
43901,27,2
43901,1843,32
43901,1490,2
43902,413,4
43903,522,2
43904,173,4
43905,917,2
43906,873,2
43907,1350,2
43908,1960,2
43909,1829,2
43909,347,2
43909,1248,4
43909,1970,8
43910,1091,2
43911,1487,2
43912,765,2
43913,1364,256
43914,87,8
43915,1551,2
43916,1520,2
43916,1490,16
43917,1077,2
43918,442,256
43919,914,4
43919,1429,128
43919,1486,2
43919,763,2
43920,423,2
43921,1735,2
43921,1307,2
43922,1690,32
43923,1195,2
43924,435,2
43924,1582,2
43924,1905,2
43924,1040,256
43925,1360,8
43926,1266,2
43927,1899,2
43928,1269,2
43929,1145,4
43930,122,2
43931,288,2
43932,948,2
43932,1573,2
43933,1844,2
43934,1439,2
43935,1315,32
43935,1250,64
43935,1157,4
43935,320,2
43936,1877,2
43937,949,2
43937,418,2
43938,1681,2
43939,1359,2
43939,1397,2
43939,1539,2
43939,947,256
43940,1686,32
43941,660,2
43942,1541,16
43942,722,2
43942,460,128
43943,469,2
43944,1838,2
43945,730,2
43946,153,256
43946,116,2
43946,1081,2
43946,784,2
43947,416,2
43947,1,2
43948,289,2
43948,1160,128
43948,1088,16
43948,1004,2
43949,1424,2
43950,239,16
43951,874,256
43952,1238,2
43953,756,2
43954,1570,2
43955,998,64
43956,1724,2
43957,1363,128
43958,1989,2
43959,1168,4
43960,131,2
43961,313,4
43962,759,128
43963,341,2
43964,594,2
43965,795,256
43966,1356,2
43967,485,2
43968,614,2
43969,646,2
43970,265,2
43970,164,2
43970,604,2
43971,1263,2
43972,133,2
43973,929,4
43974,1723,2
43975,768,2
43976,1857,2
43977,722,2
43978,551,2
43979,350,2
43980,1257,2
43981,494,8
43982,69,8
43983,1019,2
43984,1146,8
43985,1808,2
43986,859,256
43987,1108,2
43988,189,2
43989,1029,4
43990,1060,2
43991,1258,2
43992,621,128
43993,1936,2
43994,1450,4
43995,1100,16
43996,1385,2
43997,735,256
43998,1215,2
43999,1837,16
43999,608,2
44000,201,2
44001,622,64
44002,472,2
44003,1793,2
44003,1120,2
44003,1548,2
44004,238,2
44004,1984,4
44004,1259,2
44004,1370,2
44004,1976,2
44005,1374,4
44006,363,2
44007,704,256
44008,1121,2
44009,441,2
44010,1244,8
44011,698,4
44012,1099,2
44013,1380,2
44013,1041,2
44014,1894,2
44015,62,2
44016,838,2
44016,103,2
44016,819,2
44016,1453,2
44017,490,2
44018,1706,2
44019,1866,2
44019,1510,8
44019,1397,2
44020,1035,4
44021,1307,2
44022,526,2
44023,511,2
44024,1313,2
44025,1813,2
44026,1255,2
44026,231,2
44027,843,2
44028,1173,2
44029,1529,2
44030,1724,256
44031,1370,2
44032,410,2
44033,47,2
44034,631,2
44035,1230,4
44035,620,2
44035,944,2
44036,532,4
44037,644,2
44038,1250,2
44039,137,2
44040,288,16
44041,996,2
44041,911,2
44041,1298,2
44042,201,2
44043,880,2
44044,638,2
44045,935,2
44045,78,2
44046,1241,2
44047,343,2
44048,1778,4
44049,1740,256
44050,1825,2
44050,1011,256
44050,1014,2
44050,289,2
44050,1944,8
44051,1727,2
44052,1424,2
44052,1204,2
44053,1061,2
44054,1961,2
44055,872,4
44055,514,2
44056,1633,2
44056,131,2
44056,1133,2
44056,1995,2
44056,605,2
44057,1388,2
44058,524,2
44059,1555,4
44060,1077,2
44061,288,2
44062,368,2
44063,1733,4
44064,626,2
44065,1618,4
44066,497,2
44067,1066,2
44068,755,2
44069,848,2
44070,1850,16
44070,1706,128
44070,540,2
44071,1185,4
44071,1093,2
44071,1231,2
44072,1714,2
44073,813,16
44073,1151,4
44073,1745,128
44073,347,2
44074,266,2
44075,1562,256
44076,1418,2
44077,376,2
44078,309,2
44079,1889,2
44079,1705,2
44079,188,2
44079,1759,8
44079,1543,8
44080,374,2
44081,104,2
44081,1094,4
44081,1243,2
44082,1098,2
44083,862,2
44083,537,2
44084,987,2
44085,447,8
44086,1005,2
44086,1051,2
44086,1178,4
44086,118,2
44086,571,2
44087,1198,16
44088,1694,4
44089,966,2
44090,1418,4
44091,1371,256
44092,919,8
44092,1907,2
44093,1774,2
44094,1243,8
44095,1253,64
44095,1527,16
44095,1739,16
44096,719,256
44097,729,128
44098,1949,2
44099,501,2
44100,611,64
44101,1137,2
44101,1416,2
44101,1021,2
44102,198,2
44103,764,2
44104,1046,2
44105,1610,2
44106,1530,2
44107,806,2
44108,252,16
44108,364,2
44108,550,2
44109,597,2
44109,1384,2
44110,583,2
44110,1535,2
44110,1086,8
44111,306,64
44112,1288,2
44113,1536,2
44114,160,2
44115,1158,4
44116,1912,2
44117,601,2
44118,1379,2
44118,197,4
44118,1008,2
44118,232,64
44118,1817,4
44119,1157,2
44120,214,16
44120,1354,4
44120,1889,2
44121,1783,128
44122,631,2
44122,1310,2
44123,63,2
44124,516,2
44125,1908,2
44126,1207,2
44127,406,2
44128,1713,8
44129,1818,2
44130,1889,2
44130,1245,2
44130,1040,2
44130,993,2
44130,603,2
44131,1984,4
44132,52,2
44133,1430,256
44134,589,2
44135,425,8
44135,1380,2
44135,1144,2
44136,1101,2
44136,1620,2
44136,1634,2
44136,1401,16
44137,527,4
44138,862,2
44139,414,2
44140,788,2
44141,1387,2
44142,1951,128
44143,1544,2
44144,1043,4
44145,1271,2
44146,491,2
44146,1163,2
44146,622,2
44146,226,2
44147,882,64
44148,151,2
44149,1473,2
44150,750,128
44151,1840,2
44151,629,2
44152,1660,2
44153,195,2
44153,64,64
44153,1769,128
44154,793,2
44154,1334,2
44154,1391,2
44154,1591,2
44155,771,2
44155,1446,16
44156,152,4
44157,1210,2
44157,549,2
44157,851,2
44157,1702,128
44158,1228,2
44158,840,2
44159,1867,2
44159,1199,2
44160,1520,2
44161,1707,2
44162,804,2
44163,1640,2
44164,1369,4
44165,204,16
44166,1729,2
44167,1783,2
44167,1950,2
44168,1611,4
44169,1417,2
44170,1745,128
44171,833,2
44172,479,16
44172,1975,2
44173,753,2
44174,1644,2
44175,301,2
44176,383,64
44176,1484,2
44177,1061,2
44178,1388,2
44179,34,4
44180,241,2
44181,1813,2
44182,1823,8
44182,1323,2
44183,467,16
44184,713,2
44185,940,2
44186,756,2
44187,437,2
44188,1619,16
44188,159,16
44189,815,2
44190,1564,2
44190,1187,2
44190,1360,128
44190,1214,2
44190,570,4
44191,720,2
44192,1546,8
44193,1631,2
44194,1186,16
44194,1068,2
44194,802,2
44194,95,4
44194,1769,2
44195,941,2
44196,160,2
44196,1753,2
44196,468,2
44197,207,2
44197,395,2
44197,1259,8
44197,1043,2
44197,306,2
44198,936,2
44198,1599,2
44199,985,2
44199,1681,2
44200,1326,16
44201,1605,2
44202,789,2
44203,1629,2
44204,1771,2
44205,752,16
44205,1391,2
44205,1052,256
44205,1973,32
44206,1278,16
44207,466,2
44207,1661,2
44207,473,2
44207,1880,2
44208,1973,2
44208,1619,2
44209,107,8
44210,1394,16
44211,321,2
44212,912,2
44213,1438,2
44214,781,2
44215,1143,2
44215,698,2
44216,109,2
44217,1887,2
44218,509,8
44219,455,8
44220,359,2
44221,780,2
44222,171,4
44222,225,2
44222,617,2
44222,981,2
44222,337,8
44223,160,256
44224,1909,2
44225,1845,256
44226,96,2
44227,1242,2
44228,952,2
44229,102,2
44230,1401,2
44231,967,4
44231,404,2
44231,959,4
44231,448,2
44232,224,32
44233,1209,2
44234,1165,2
44235,698,4
44236,1669,2
44237,934,4
44238,860,2
44239,363,2
44240,1916,8
44241,828,2
44241,1005,2
44241,1191,2
44241,1262,2
44242,1669,2
44243,617,2
44244,1764,2
44245,362,2
44245,1266,2
44245,287,2
44245,1113,4
44245,479,8
44246,1835,2
44247,1283,2
44248,1755,128
44249,1628,2
44250,41,2
44251,1357,2
44252,224,2
44253,1019,2
44254,1028,2
44255,1625,16
44256,986,4
44257,521,2
44257,1581,2
44257,1385,4
44258,1360,2
44259,432,2
44259,1889,2
44260,1591,2
44261,587,128
44262,883,32
44263,806,8
44264,493,2
44265,654,4
44266,1650,16
44267,173,16
44268,1633,2
44268,1508,128
44268,1543,2
44268,1315,8
44269,1507,2
44270,1101,2
44271,600,2
44272,602,2
44273,1817,2
44274,1019,256
44275,56,2
44276,769,64
44277,1578,2
44278,1329,2
44279,1754,2
44280,406,2
44281,1851,2
44281,1711,2
44281,1235,8
44281,1411,2
44281,377,2
44282,1162,16
44283,1443,2
44284,1298,8
44284,421,4
44284,179,2
44284,322,16
44285,1549,32
44286,1275,2
44287,288,2
44288,1990,4
44289,1526,2
44290,721,128
44291,348,2
44292,1044,2
44293,185,4
44294,1907,2
44295,122,2
44295,1982,2
44295,1373,2
44296,219,2
44297,1291,2
44298,1457,2
44298,1409,2
44298,1616,256
44299,263,2
44300,844,2
44301,428,16
44301,818,2
44301,1648,32
44301,1563,2
44302,1316,256
44303,661,2
44304,1557,2
44305,174,2
44306,1720,2
44307,241,2
44308,1042,4
44309,1287,2
44310,1942,2
44311,1396,2
44311,1218,2
44312,1578,4
44313,1948,64
44314,217,2
44315,100,16
44316,1606,16
44316,265,2
44316,1003,2
44316,462,2
44316,730,2
44317,1687,8
44318,1415,2
44318,955,64
44318,737,4
44319,1899,2
44320,1189,2
44321,245,2
44322,1862,2
44322,449,8
44323,1933,8
44324,704,4
44325,1811,2
44326,974,2
44327,367,2
44328,1589,256
44329,1082,4
44330,1827,32
44331,1879,32
44332,1712,2
44333,344,8
44334,1249,4
44334,1019,128
44335,602,2
44336,261,2
44337,576,2
44338,1179,2
44339,973,32
44339,1840,4
44340,1380,2
44341,657,2
44342,140,2
44342,1265,2
44343,187,8
44344,1333,64
44344,1795,16
44345,1699,64
44345,833,2
44346,1879,2
44347,663,2
44348,474,2
44349,31,2
44350,216,2
44351,1219,2
44351,464,4
44352,1417,2
44353,539,32
44354,1501,2
44354,529,4
44354,1648,4
44355,1156,8
44356,1201,2
44357,1109,4
44358,262,2
44359,1676,8
44360,990,4
44360,476,8
44361,442,2
44361,1866,4
44362,682,8
44362,1662,8
44362,201,64
44363,1894,8
44364,464,2
44365,1217,128
44366,1128,2
44367,1587,4
44367,1673,2
44367,1556,2
44367,1941,2
44368,955,2
44369,104,2
44370,908,16
44370,1929,2
44370,1915,2
44371,1019,2
44372,910,2
44373,105,2
44374,458,2
44375,1185,2
44375,589,2
44376,104,2
44377,1678,2
44377,204,128
44377,440,4
44377,207,2
44377,227,4
44378,966,64
44379,903,2
44380,399,2
44381,1162,2
44382,1926,2
44383,1444,8
44384,675,4
44384,597,2
44384,1161,4
44384,1420,2
44385,1013,2
44386,329,2
44387,437,8
44388,526,2
44389,1031,32
44389,12,8
